"DatePosted","CVE","BulletinKB","Title","AffectedProduct","AffectedComponent","Severity","Impact","Exploits"
"20140610","CVE-2014-2764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2764","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140812","CVE-2014-2774","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2774","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-2774","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2774","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-2774","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20090811","CVE-2009-1133","958469","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Remote Desktop Connection 5.2 Client","Critical","Remote Code Execution",""
"20090811","CVE-2009-1133","958469","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Remote Desktop Connection 5.2 Client","Critical","Remote Code Execution",""
"20090811","CVE-2009-1133","956744","Vulnerabilities in Remote Desktop Connection Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Remote Desktop Connection 6.0 Client","Critical","Remote Code Execution",""
"20140812","CVE-2014-4063","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4063","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4063","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4063","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-4063","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20150512","CVE-2015-1679","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/37049"
"20150512","CVE-2015-1679","3045171","Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege","https://exploit-db.com/exploits/37049"
"20100209","CVE-2010-0250","977914","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","AVI Filter","Critical","Remote Code Execution",""
"20100209","CVE-2010-0250","975560","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft DirectX","Critical","Remote Code Execution",""
"20100209","CVE-2010-0250","977914","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","AVI Filter","Critical","Remote Code Execution",""
"20100209","CVE-2010-0250","975560","Vulnerability in Microsoft DirectShow Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft DirectX","Critical","Remote Code Execution",""
"20140812","CVE-2014-8985","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-8985","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-8985","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-8985","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
"20140812","CVE-2014-8985","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution",""
"20121113","CVE-2012-1528","2727528","Vulnerabilities in Windows Shell Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Critical","Remote Code Execution",""
"20121113","CVE-2012-1528","2727528","Vulnerabilities in Windows Shell Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Critical","Remote Code Execution",""
"20120110","CVE-2012-0001","2644615","Vulnerability in Windows Kernel Could Allow Security Feature Bypass","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Security Feature Bypass",""
"20120110","CVE-2012-0001","2644615","Vulnerability in Windows Kernel Could Allow Security Feature Bypass","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Security Feature Bypass",""
"20081111","CVE-2007-0099","954430","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition","Microsoft XML Core Services 4.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954430","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft XML Core Services 4.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954430","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","Microsoft XML Core Services 4.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954430","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft XML Core Services 4.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954459","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition","Microsoft XML Core Services 6.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954459","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft XML Core Services 6.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954459","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 1","Microsoft XML Core Services 6.0","Critical","Remote Code Execution",""
"20081111","CVE-2007-0099","954459","Vulnerabilities in Microsoft XML Core Services Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft XML Core Services 6.0","Critical","Remote Code Execution",""
"20140610","CVE-2014-2763","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2763","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2763","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 8","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2763","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20140610","CVE-2014-2763","2957689","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution","https://exploit-db.com/exploits/34010"
"20110712","CVE-2011-1285","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Elevation of Privilege",""
"20110712","CVE-2011-1285","2507938","Vulnerabilities in Windows Client/Server Run-time Subsystem Could Allow Elevation of Privilege","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Elevation of Privilege",""
"20120110","CVE-2012-0013","2584146","Vulnerability in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 x64 Edition Service Pack 2","","Important","Remote Code Execution","https://exploit-db.com/exploits/19037, https://exploit-db.com/exploits/18372"
"20120110","CVE-2012-0013","2584146","Vulnerability in Microsoft Windows Could Allow Remote Code Execution","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","","Important","Remote Code Execution","https://exploit-db.com/exploits/19037, https://exploit-db.com/exploits/18372"
"20140812","CVE-2014-4055","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4055","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 for Itanium-based Systems Service Pack 2","Microsoft Internet Explorer 6.0","Critical","Remote Code Execution",""
"20140812","CVE-2014-4055","2976627","Cumulative Security Update for Internet Explorer","Microsoft Windows Server 2003 x64 Edition Service Pack 2","Windows Internet Explorer 7","Critical","Remote Code Execution",""
